Location,LocationHierarchy,%locals_audience_Android,%locals_audience_Other,%locals_audience_adolecent,%locals_audience_adult,%locals_audience_elder,%locals_audience_graduated,%locals_audience_high_school,%locals_audience_home,%locals_audience_iOS,%locals_audience_man,%locals_audience_middle_age,%locals_audience_no_degree,%locals_audience_recent,%locals_audience_woman,%locals_audience_young_adult,%ven_audience_Android,%ven_audience_Other,%ven_audience_adolecent,%ven_audience_adult,%ven_audience_elder,%ven_audience_graduated,%ven_audience_high_school,%ven_audience_home,%ven_audience_iOS,%ven_audience_man,%ven_audience_middle_age,%ven_audience_no_degree,%ven_audience_recent,%ven_audience_woman,%ven_audience_young_adult,Frequency,audience_Android,audience_Android_man,audience_Android_woman,audience_Other,audience_Other_man,audience_Other_woman,audience_adolecent,audience_adolecent_graduated,audience_adolecent_high_school,audience_adolecent_man,audience_adolecent_no_degree,audience_adolecent_woman,audience_adult,audience_adult_graduated,audience_adult_high_school,audience_adult_man,audience_adult_no_degree,audience_adult_woman,audience_elder,audience_elder_graduated,audience_elder_high_school,audience_elder_man,audience_elder_no_degree,audience_elder_woman,audience_graduated,audience_graduated_man,audience_graduated_woman,audience_high_school,audience_high_school_man,audience_high_school_woman,audience_home,audience_home_man,audience_home_woman,audience_iOS,audience_iOS_man,audience_iOS_woman,audience_locals_Android,audience_locals_Other,audience_locals_adolecent,audience_locals_adolecent_graduated,audience_locals_adolecent_high_school,audience_locals_adolecent_no_degree,audience_locals_adult,audience_locals_adult_graduated,audience_locals_adult_high_school,audience_locals_adult_no_degree,audience_locals_elder,audience_locals_elder_graduated,audience_locals_elder_high_school,audience_locals_elder_no_degree,audience_locals_graduated,audience_locals_high_school,audience_locals_home,audience_locals_iOS,audience_locals_man,audience_locals_middle_age,audience_locals_middle_age_graduated,audience_locals_middle_age_high_school,audience_locals_middle_age_no_degree,audience_locals_no_degree,audience_locals_recent,audience_locals_woman,audience_locals_young_adult,audience_locals_young_adult_graduated,audience_locals_young_adult_high_school,audience_locals_young_adult_no_degree,audience_man,audience_middle_age,audience_middle_age_graduated,audience_middle_age_high_school,audience_middle_age_man,audience_middle_age_no_degree,audience_middle_age_woman,audience_no_degree,audience_no_degree_man,audience_no_degree_woman,audience_recent,audience_recent_man,audience_recent_woman,audience_woman,audience_young_adult,audience_young_adult_graduated,audience_young_adult_high_school,audience_young_adult_man,audience_young_adult_no_degree,audience_young_adult_woman,venezuelans,allmigrants,allpopulation,allnonmigrant,ven/migrants,ven/pop,100ven/migrants,100ven/pop,not_enough_data,%diff_audience_home,%diff_audience_recent,%diff_audience_man,%diff_audience_woman,%diff_audience_adolecent,%diff_audience_young_adult,%diff_audience_adult,%diff_audience_middle_age,%diff_audience_elder,%diff_audience_graduated,%diff_audience_high_school,%diff_audience_no_degree,%diff_audience_iOS,%diff_audience_Android,%diff_audience_Other,ramv_venezuelans,fb/ramv,display_audience_Android,display_audience_Android_man,display_audience_Android_woman,display_audience_Other,display_audience_Other_man,display_audience_Other_woman,display_audience_adolecent,display_audience_adolecent_graduated,display_audience_adolecent_high_school,display_audience_adolecent_man,display_audience_adolecent_no_degree,display_audience_adolecent_woman,display_audience_adult,display_audience_adult_graduated,display_audience_adult_high_school,display_audience_adult_man,display_audience_adult_no_degree,display_audience_adult_woman,display_audience_elder,display_audience_elder_graduated,display_audience_elder_high_school,display_audience_elder_man,display_audience_elder_no_degree,display_audience_elder_woman,display_audience_graduated,display_audience_graduated_man,display_audience_graduated_woman,display_audience_high_school,display_audience_high_school_man,display_audience_high_school_woman,display_audience_home,display_audience_home_man,display_audience_home_woman,display_audience_iOS,display_audience_iOS_man,display_audience_iOS_woman,display_audience_locals_Android,display_audience_locals_Other,display_audience_locals_adolecent,display_audience_locals_adolecent_graduated,display_audience_locals_adolecent_high_school,display_audience_locals_adolecent_no_degree,display_audience_locals_adult,display_audience_locals_adult_graduated,display_audience_locals_adult_high_school,display_audience_locals_adult_no_degree,display_audience_locals_elder,display_audience_locals_elder_graduated,display_audience_locals_elder_high_school,display_audience_locals_elder_no_degree,display_audience_locals_graduated,display_audience_locals_high_school,display_audience_locals_home,display_audience_locals_iOS,display_audience_locals_man,display_audience_locals_middle_age,display_audience_locals_middle_age_graduated,display_audience_locals_middle_age_high_school,display_audience_locals_middle_age_no_degree,display_audience_locals_no_degree,display_audience_locals_recent,display_audience_locals_woman,display_audience_locals_young_adult,display_audience_locals_young_adult_graduated,display_audience_locals_young_adult_high_school,display_audience_locals_young_adult_no_degree,display_audience_man,display_audience_middle_age,display_audience_middle_age_graduated,display_audience_middle_age_high_school,display_audience_middle_age_man,display_audience_middle_age_no_degree,display_audience_middle_age_woman,display_audience_no_degree,display_audience_no_degree_man,display_audience_no_degree_woman,display_audience_recent,display_audience_recent_man,display_audience_recent_woman,display_audience_woman,display_audience_young_adult,display_audience_young_adult_graduated,display_audience_young_adult_high_school,display_audience_young_adult_man,display_audience_young_adult_no_degree,display_audience_young_adult_woman
"Magdalena, Colombia",State,67.77,27.66,15.17,33.1,2.07,38.57,20.0,70.79,4.56,47.14,19.31,41.43,29.21,52.86,30.34,56.82,40.91,10.13,41.85,2.2,36.78,19.54,75.47,2.27,52.27,10.57,43.68,24.53,47.73,35.24,Monthly,25000.0,12000.0,13000.0,18000.0,10000.0,8000.0,4600.0,1000.0,1300.0,2200.0,2500.0,2400.0,19000.0,7600.0,2800.0,10000.0,8400.0,8600.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,16000.0,8400.0,8000.0,8500.0,4200.0,4300.0,40000.0,21000.0,19000.0,1000.0,1000.0,1000.0,490000.0,200000.0,110000.0,27000.0,28000.0,57000.0,240000.0,110000.0,41000.0,91000.0,15000.0,4100.0,1600.0,8900.0,270000.0,140000.0,630000.0,33000.0,330000.0,140000.0,47000.0,18000.0,71000.0,290000.0,260000.0,370000.0,220000.0,88000.0,52000.0,71000.0,23000.0,4800.0,1400.0,1000.0,2500.0,2800.0,2400.0,19000.0,10000.0,8600.0,13000.0,6200.0,6700.0,21000.0,16000.0,6500.0,3800.0,8000.0,5300.0,7600.0,43000.0,65000.0,750000.0,690000.0,0.6615,0.0573,66.15,5.73,False,4.69,-4.69,5.13,-5.13,-5.04,4.9,8.75,-8.74,0.13,-1.79,-0.46,2.25,-2.29,-10.95,13.25,30688.0,1.4011991657977059,25K,12K,13K,18K,10K,8.0K,4.6K,1.0K,1.3K,2.2K,2.5K,2.4K,19K,7.6K,2.8K,10K,8.4K,8.6K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,16K,8.4K,8.0K,8.5K,4.2K,4.3K,40K,21K,19K,1.0K,1.0K,1.0K,490K,200K,110K,27K,28K,57K,240K,110K,41K,91K,15K,4.1K,1.6K,8.9K,270K,140K,630K,33K,330K,140K,47K,18K,71K,290K,260K,370K,220K,88K,52K,71K,23K,4.8K,1.4K,1.0K,2.5K,2.8K,2.4K,19K,10K,8.6K,13K,6.2K,6.7K,21K,16K,6.5K,3.8K,8.0K,5.3K,7.6K
"Meta, Colombia",State,68.64,24.96,11.98,36.87,2.0,33.33,22.22,67.06,6.4,48.39,21.51,44.44,32.94,51.61,27.65,55.42,32.53,11.24,35.96,11.24,40.54,18.92,68.48,12.05,47.3,11.24,40.54,31.52,52.7,30.34,Monthly,4600.0,2100.0,2500.0,2700.0,1400.0,1300.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,3200.0,1500.0,1000.0,1700.0,1300.0,1600.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,3000.0,1400.0,1500.0,1400.0,1000.0,1000.0,6300.0,3000.0,3300.0,1000.0,1000.0,1000.0,440000.0,160000.0,78000.0,9700.0,21000.0,47000.0,240000.0,100000.0,47000.0,86000.0,13000.0,2900.0,1300.0,8900.0,210000.0,140000.0,570000.0,41000.0,300000.0,140000.0,41000.0,18000.0,79000.0,280000.0,280000.0,320000.0,180000.0,59000.0,51000.0,65000.0,3500.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,3000.0,1400.0,1600.0,2900.0,1300.0,1600.0,3900.0,2700.0,1100.0,1000.0,1200.0,1000.0,1500.0,7400.0,26000.0,660000.0,630000.0,0.2846,0.0112,28.46,1.12,False,1.42,-1.42,-1.09,1.09,-0.75,2.69,-0.91,-10.27,9.24,7.21,-3.3,-3.9,5.65,-13.22,7.57,3092.0,2.393272962483829,4.6K,2.1K,2.5K,2.7K,1.4K,1.3K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,3.2K,1.5K,1.0K,1.7K,1.3K,1.6K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,3.0K,1.4K,1.5K,1.4K,1.0K,1.0K,6.3K,3.0K,3.3K,1.0K,1.0K,1.0K,440K,160K,78K,9.7K,21K,47K,240K,100K,47K,86K,13K,2.9K,1.3K,8.9K,210K,140K,570K,41K,300K,140K,41K,18K,79K,280K,280K,320K,180K,59K,51K,65K,3.5K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,3.0K,1.4K,1.6K,2.9K,1.3K,1.6K,3.9K,2.7K,1.1K,1.0K,1.2K,1.0K,1.5K
"Narino, Colombia",State,68.67,28.61,17.34,34.68,1.73,31.43,21.43,73.86,2.72,50.72,15.9,47.14,26.14,49.28,30.35,45.0,30.0,18.18,25.45,18.18,37.14,28.57,68.42,25.0,53.33,18.18,34.29,31.58,46.67,20.0,Monthly,1800.0,1000.0,1000.0,1200.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1400.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1300.0,1000.0,1000.0,1000.0,1000.0,1000.0,2600.0,1400.0,1200.0,1000.0,1000.0,1000.0,480000.0,200000.0,120000.0,18000.0,33000.0,65000.0,240000.0,95000.0,41000.0,100000.0,12000.0,3300.0,1500.0,7600.0,220000.0,150000.0,650000.0,19000.0,350000.0,110000.0,34000.0,14000.0,66000.0,330000.0,230000.0,340000.0,210000.0,70000.0,61000.0,82000.0,1600.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1200.0,1000.0,1000.0,1200.0,1000.0,1000.0,1400.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,3000.0,27000.0,720000.0,690000.0,0.1111,0.0042,11.11,0.42,False,-5.44,5.44,2.61,-2.61,0.84,-10.35,-9.23,2.29,16.45,5.71,7.14,-12.86,22.28,-23.67,1.39,1045.0,2.8708133971291865,1.8K,1.0K,1.0K,1.2K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.4K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.3K,1.0K,1.0K,1.0K,1.0K,1.0K,2.6K,1.4K,1.2K,1.0K,1.0K,1.0K,480K,200K,120K,18K,33K,65K,240K,95K,41K,100K,12K,3.3K,1.5K,7.6K,220K,150K,650K,19K,350K,110K,34K,14K,66K,330K,230K,340K,210K,70K,61K,82K,1.6K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.2K,1.0K,1.0K,1.2K,1.0K,1.0K,1.4K,1.1K,1.0K,1.0K,1.0K,1.0K,1.0K
"Norte de Santander, Colombia",State,66.27,28.92,13.13,35.8,2.15,30.86,20.99,72.22,4.82,47.56,20.29,48.15,27.78,52.44,28.64,60.32,37.12,9.8,40.37,1.38,35.29,21.18,78.1,2.55,50.59,12.69,43.53,21.9,49.41,35.76,Monthly,52000.0,25000.0,27000.0,32000.0,18000.0,14000.0,8500.0,1100.0,2400.0,3800.0,5000.0,4600.0,35000.0,14000.0,6100.0,19000.0,15000.0,16000.0,1200.0,1000.0,1000.0,1000.0,1000.0,1000.0,30000.0,15000.0,15000.0,18000.0,8700.0,9400.0,82000.0,42000.0,40000.0,2200.0,1100.0,1100.0,550000.0,240000.0,110000.0,13000.0,28000.0,68000.0,300000.0,120000.0,53000.0,130000.0,18000.0,4100.0,1800.0,12000.0,250000.0,170000.0,780000.0,40000.0,390000.0,170000.0,47000.0,21000.0,100000.0,390000.0,300000.0,430000.0,240000.0,80000.0,65000.0,99000.0,43000.0,11000.0,3400.0,1600.0,5400.0,6300.0,5700.0,37000.0,20000.0,18000.0,23000.0,11000.0,12000.0,42000.0,31000.0,11000.0,8100.0,16000.0,11000.0,15000.0,86000.0,110000.0,930000.0,820000.0,0.7818,0.0925,78.18,9.25,False,5.87,-5.87,3.03,-3.03,-3.32,7.12,4.57,-7.6,-0.76,4.43,0.19,-4.62,-2.27,-5.94,8.21,82286.0,1.045135259947014,52K,25K,27K,32K,18K,14K,8.5K,1.1K,2.4K,3.8K,5.0K,4.6K,35K,14K,6.1K,19K,15K,16K,1.2K,1.0K,1.0K,1.0K,1.0K,1.0K,30K,15K,15K,18K,8.7K,9.4K,82K,42K,40K,2.2K,1.1K,1.1K,550K,240K,110K,13K,28K,68K,300K,120K,53K,130K,18K,4.1K,1.8K,12K,250K,170K,780K,40K,390K,170K,47K,21K,100K,390K,300K,430K,240K,80K,65K,99K,43K,11K,3.4K,1.6K,5.4K,6.3K,5.7K,37K,20K,18K,23K,11K,12K,42K,31K,11K,8.1K,16K,11K,15K
"Putumayo, Colombia",State,66.67,31.21,20.44,33.83,1.34,29.29,21.43,72.22,2.13,49.29,14.09,49.29,27.78,50.71,30.3,33.33,33.33,20.0,20.0,20.0,33.33,33.33,50.0,33.33,50.0,20.0,33.33,50.0,50.0,20.0,Monthly,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,94000.0,44000.0,29000.0,3000.0,7300.0,18000.0,48000.0,19000.0,8600.0,21000.0,1900.0,1000.0,1000.0,1200.0,41000.0,30000.0,130000.0,3000.0,69000.0,20000.0,6100.0,2500.0,12000.0,69000.0,50000.0,71000.0,43000.0,13000.0,11000.0,19000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1200.0,5900.0,150000.0,140000.0,0.2034,0.0080,20.34,0.80,False,-22.22,22.22,0.71,-0.71,-0.44,-10.3,-13.83,5.91,18.66,4.05,11.9,-15.95,31.21,-33.33,2.13,890.0,1.348314606741573,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,94K,44K,29K,3.0K,7.3K,18K,48K,19K,8.6K,21K,1.9K,1.0K,1.0K,1.2K,41K,30K,130K,3.0K,69K,20K,6.1K,2.5K,12K,69K,50K,71K,43K,13K,11K,19K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K
"Quindio, Colombia",State,68.06,24.87,10.42,33.85,3.65,32.52,21.41,66.67,7.07,45.95,26.04,46.07,33.33,54.05,26.04,52.83,28.3,15.62,31.25,15.62,39.13,21.74,68.33,18.87,51.11,15.62,39.13,31.67,48.89,21.88,Monthly,2800.0,1400.0,1500.0,1500.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2000.0,1000.0,1000.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1800.0,1000.0,1000.0,1000.0,1000.0,1000.0,4100.0,2100.0,2000.0,1000.0,1000.0,1000.0,260000.0,95000.0,40000.0,5200.0,11000.0,23000.0,130000.0,55000.0,25000.0,48000.0,14000.0,3200.0,1400.0,9400.0,120000.0,79000.0,340000.0,27000.0,170000.0,100000.0,30000.0,14000.0,60000.0,170000.0,170000.0,200000.0,100000.0,34000.0,29000.0,37000.0,2300.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1800.0,1000.0,1000.0,1900.0,1000.0,1000.0,2200.0,1400.0,1000.0,1000.0,1000.0,1000.0,1000.0,4500.0,14000.0,390000.0,370000.0,0.3214,0.0115,32.14,1.15,False,1.67,-1.67,5.17,-5.17,5.21,-4.17,-2.6,-10.42,11.98,6.61,0.33,-6.94,11.8,-15.23,3.43,1171.0,3.842869342442357,2.8K,1.4K,1.5K,1.5K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,2.0K,1.0K,1.0K,1.1K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.8K,1.0K,1.0K,1.0K,1.0K,1.0K,4.1K,2.1K,2.0K,1.0K,1.0K,1.0K,260K,95K,40K,5.2K,11K,23K,130K,55K,25K,48K,14K,3.2K,1.4K,9.4K,120K,79K,340K,27K,170K,100K,30K,14K,60K,170K,170K,200K,100K,34K,29K,37K,2.3K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.8K,1.0K,1.0K,1.9K,1.0K,1.0K,2.2K,1.4K,1.0K,1.0K,1.0K,1.0K,1.0K
"Risaralda, Colombia",State,67.19,25.0,10.32,35.44,3.39,31.75,20.63,68.24,7.81,46.77,24.65,47.62,31.76,53.23,26.19,56.99,32.26,10.0,40.0,10.0,42.35,20.0,88.51,10.75,53.57,13.0,37.65,11.49,46.43,27.0,Monthly,5300.0,2700.0,2700.0,3000.0,1800.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,4000.0,1900.0,1000.0,2200.0,1400.0,1700.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,3600.0,1900.0,1700.0,1700.0,1000.0,1000.0,7700.0,4100.0,3600.0,1000.0,1000.0,1000.0,430000.0,160000.0,67000.0,8400.0,18000.0,42000.0,230000.0,90000.0,44000.0,91000.0,22000.0,4700.0,2300.0,15000.0,200000.0,130000.0,580000.0,50000.0,290000.0,160000.0,44000.0,22000.0,95000.0,300000.0,270000.0,330000.0,170000.0,54000.0,49000.0,67000.0,4500.0,1300.0,1000.0,1000.0,1000.0,1000.0,1000.0,3200.0,1800.0,1400.0,1000.0,1700.0,1000.0,3900.0,2700.0,1100.0,1000.0,1400.0,1000.0,1300.0,8500.0,26000.0,660000.0,630000.0,0.3269,0.0129,32.69,1.29,False,20.27,-20.27,6.8,-6.8,-0.32,0.81,4.56,-11.65,6.61,10.61,-0.63,-9.97,2.94,-10.2,7.26,2588.0,3.2843894899536323,5.3K,2.7K,2.7K,3.0K,1.8K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,4.0K,1.9K,1.0K,2.2K,1.4K,1.7K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,3.6K,1.9K,1.7K,1.7K,1.0K,1.0K,7.7K,4.1K,3.6K,1.0K,1.0K,1.0K,430K,160K,67K,8.4K,18K,42K,230K,90K,44K,91K,22K,4.7K,2.3K,15K,200K,130K,580K,50K,290K,160K,44K,22K,95K,300K,270K,330K,170K,54K,49K,67K,4.5K,1.3K,1.0K,1.0K,1.0K,1.0K,1.0K,3.2K,1.8K,1.4K,1.0K,1.7K,1.0K,3.9K,2.7K,1.1K,1.0K,1.4K,1.0K,1.3K
"San Andres y Providencia, Colombia",State,67.72,22.57,8.44,35.56,2.67,36.7,19.72,55.74,9.71,46.51,28.89,43.58,44.26,53.49,24.44,33.33,33.33,20.0,20.0,20.0,33.33,33.33,50.0,33.33,50.0,20.0,33.33,50.0,50.0,20.0,Monthly,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,30000.0,10000.0,3800.0,1000.0,1000.0,2300.0,16000.0,7700.0,2800.0,5600.0,1200.0,1000.0,1000.0,1000.0,16000.0,8600.0,34000.0,4300.0,20000.0,13000.0,3900.0,1600.0,7300.0,19000.0,27000.0,23000.0,11000.0,3700.0,3200.0,3900.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2100.0,46000.0,44000.0,0.4762,0.0217,47.62,2.17,True,-5.74,5.74,3.49,-3.49,11.56,-4.44,-15.56,-8.89,17.33,-3.36,13.61,-10.24,23.63,-34.39,10.76,,,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,30K,10K,3.8K,1.0K,1.0K,2.3K,16K,7.7K,2.8K,5.6K,1.2K,1.0K,1.0K,1.0K,16K,8.6K,34K,4.3K,20K,13K,3.9K,1.6K,7.3K,19K,27K,23K,11K,3.7K,3.2K,3.9K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K
"Sucre, Colombia",State,68.06,28.8,16.69,33.38,1.9,36.27,19.69,75.0,3.14,47.37,17.21,44.04,25.0,52.63,30.82,57.89,33.33,11.4,36.84,8.77,38.46,21.15,73.81,8.77,49.52,8.77,40.38,26.19,50.48,34.21,Monthly,6600.0,3100.0,3500.0,3800.0,2000.0,1800.0,1300.0,1000.0,1000.0,1000.0,1000.0,1000.0,4200.0,1800.0,1000.0,2100.0,1700.0,2000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,4000.0,2000.0,2000.0,2200.0,1000.0,1200.0,9300.0,4700.0,4600.0,1000.0,1000.0,1000.0,260000.0,110000.0,65000.0,13000.0,17000.0,35000.0,130000.0,59000.0,22000.0,54000.0,7400.0,1900.0,1000.0,4600.0,140000.0,76000.0,360000.0,12000.0,180000.0,67000.0,22000.0,8400.0,37000.0,170000.0,120000.0,200000.0,120000.0,47000.0,29000.0,41000.0,5200.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,4200.0,2200.0,2000.0,3300.0,1500.0,1800.0,5300.0,3900.0,1600.0,1000.0,1900.0,1300.0,2000.0,10000.0,21000.0,410000.0,390000.0,0.4762,0.0244,47.62,2.44,False,-1.19,1.19,2.16,-2.16,-5.29,3.39,3.46,-8.43,6.87,2.19,1.46,-3.66,5.63,-10.17,4.54,5094.0,1.9630938358853554,6.6K,3.1K,3.5K,3.8K,2.0K,1.8K,1.3K,1.0K,1.0K,1.0K,1.0K,1.0K,4.2K,1.8K,1.0K,2.1K,1.7K,2.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,4.0K,2.0K,2.0K,2.2K,1.0K,1.2K,9.3K,4.7K,4.6K,1.0K,1.0K,1.0K,260K,110K,65K,13K,17K,35K,130K,59K,22K,54K,7.4K,1.9K,1.0K,4.6K,140K,76K,360K,12K,180K,67K,22K,8.4K,37K,170K,120K,200K,120K,47K,29K,41K,5.2K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,4.2K,2.2K,2.0K,3.3K,1.5K,1.8K,5.3K,3.9K,1.6K,1.0K,1.9K,1.3K,2.0K
"Tolima, Colombia",State,70.15,24.76,12.88,33.24,2.63,34.29,21.43,64.58,5.09,47.83,23.55,44.29,35.42,52.17,27.7,52.46,31.15,14.29,32.86,14.29,39.22,19.61,65.67,16.39,54.9,14.29,41.18,34.33,45.1,24.29,Monthly,3200.0,1700.0,1600.0,1900.0,1100.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2300.0,1000.0,1000.0,1300.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2000.0,1100.0,1000.0,1000.0,1000.0,1000.0,4400.0,2400.0,1900.0,1000.0,1000.0,1000.0,510000.0,180000.0,93000.0,13000.0,26000.0,54000.0,240000.0,110000.0,44000.0,87000.0,19000.0,4800.0,1900.0,13000.0,240000.0,150000.0,620000.0,37000.0,330000.0,170000.0,52000.0,21000.0,93000.0,310000.0,340000.0,360000.0,200000.0,71000.0,56000.0,71000.0,2800.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2100.0,1200.0,1000.0,2300.0,1300.0,1100.0,2300.0,1700.0,1000.0,1000.0,1000.0,1000.0,1000.0,5100.0,22000.0,720000.0,700000.0,0.2318,0.0071,23.18,0.71,False,1.09,-1.09,7.08,-7.08,1.4,-3.42,-0.38,-9.26,11.65,4.93,-1.82,-3.11,11.3,-17.69,6.39,1715.0,2.9737609329446064,3.2K,1.7K,1.6K,1.9K,1.1K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,2.3K,1.0K,1.0K,1.3K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,2.0K,1.1K,1.0K,1.0K,1.0K,1.0K,4.4K,2.4K,1.9K,1.0K,1.0K,1.0K,510K,180K,93K,13K,26K,54K,240K,110K,44K,87K,19K,4.8K,1.9K,13K,240K,150K,620K,37K,330K,170K,52K,21K,93K,310K,340K,360K,200K,71K,56K,71K,2.8K,1.0K,1.0K,1.0K,1.0K,1.0K,1.0K,2.1K,1.2K,1.0K,2.3K,1.3K,1.1K,2.3K,1.7K,1.0K,1.0K,1.0K,1.0K,1.0K
